Session ID,Capture Timestamp,Relative Time (s),Emotion,Confidence
Session_1753410568,2025-07-25 12:27:28,10,sad,0.37
Session_1753410568,2025-07-25 12:27:28,11,angry,0.46
Session_1753410568,2025-07-25 12:27:28,11,angry,0.46
Session_1753410568,2025-07-25 12:27:28,11,angry,0.45
Session_1753410568,2025-07-25 12:27:28,11,angry,0.41
Session_1753410568,2025-07-25 12:27:28,11,angry,0.43
Session_1753410568,2025-07-25 12:27:28,11,angry,0.49
Session_1753410568,2025-07-25 12:27:28,11,angry,0.29
Session_1753410568,2025-07-25 12:27:28,11,angry,0.29
Session_1753410568,2025-07-25 12:27:28,11,angry,0.42
Session_1753410568,2025-07-25 12:27:29,11,angry,0.36
Session_1753410568,2025-07-25 12:27:29,11,angry,0.45
Session_1753410568,2025-07-25 12:27:29,11,angry,0.33
Session_1753410568,2025-07-25 12:27:29,11,angry,0.35
Session_1753410568,2025-07-25 12:27:29,11,angry,0.35
Session_1753410568,2025-07-25 12:27:29,11,neutral,0.77
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.71
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.76
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.75
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.71
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.71
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.67
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.68
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.66
Session_1753410568,2025-07-25 12:27:29,12,neutral,0.68
Session_1753410568,2025-07-25 12:27:30,12,neutral,0.7
Session_1753410568,2025-07-25 12:27:30,12,neutral,0.7
Session_1753410568,2025-07-25 12:27:30,12,neutral,0.69
Session_1753410568,2025-07-25 12:27:30,12,angry,0.38
Session_1753410568,2025-07-25 12:27:30,12,neutral,0.67
Session_1753410568,2025-07-25 12:27:30,12,neutral,0.63
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.55
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.55
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.64
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.71
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.77
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.67
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.63
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.69
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.68
Session_1753410568,2025-07-25 12:27:30,13,neutral,0.66
Session_1753410568,2025-07-25 12:27:31,13,neutral,0.67
Session_1753410568,2025-07-25 12:27:31,13,neutral,0.73
Session_1753410568,2025-07-25 12:27:31,13,neutral,0.62
Session_1753410568,2025-07-25 12:27:31,13,neutral,0.76
Session_1753410568,2025-07-25 12:27:31,13,neutral,0.78
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.66
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.56
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.58
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.62
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.64
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.63
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.62
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.71
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.69
Session_1753410568,2025-07-25 12:27:31,14,neutral,0.78
Session_1753410568,2025-07-25 12:27:32,14,neutral,0.67
Session_1753410568,2025-07-25 12:27:32,14,neutral,0.77
Session_1753410568,2025-07-25 12:27:32,14,neutral,0.76
Session_1753410568,2025-07-25 12:27:32,14,neutral,0.62
Session_1753410568,2025-07-25 12:27:32,14,neutral,0.63
Session_1753410568,2025-07-25 12:27:32,14,neutral,0.5
Session_1753410568,2025-07-25 12:27:32,15,neutral,0.58
Session_1753410568,2025-07-25 12:27:32,15,neutral,0.58
Session_1753410568,2025-07-25 12:27:32,15,angry,0.38
Session_1753410568,2025-07-25 12:27:32,15,neutral,0.41
Session_1753410568,2025-07-25 12:27:32,15,neutral,0.59
Session_1753410568,2025-07-25 12:27:32,15,neutral,0.65
Session_1753410568,2025-07-25 12:27:32,15,neutral,0.78
Session_1753410568,2025-07-25 12:27:32,15,neutral,0.72
Session_1753410568,2025-07-25 12:27:32,15,neutral,0.75
Session_1753410568,2025-07-25 12:27:33,15,neutral,0.74
Session_1753410568,2025-07-25 12:27:33,15,neutral,0.69
Session_1753410568,2025-07-25 12:27:33,15,neutral,0.75
Session_1753410568,2025-07-25 12:27:33,15,neutral,0.69
Session_1753410568,2025-07-25 12:27:33,15,neutral,0.78
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.68
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.76
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.7
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.55
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.42
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.39
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.45
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.45
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.5
Session_1753410568,2025-07-25 12:27:33,16,neutral,0.52
Session_1753410568,2025-07-25 12:27:34,16,neutral,0.68
Session_1753410568,2025-07-25 12:27:34,16,neutral,0.75
Session_1753410568,2025-07-25 12:27:34,16,neutral,0.75
Session_1753410568,2025-07-25 12:27:34,16,neutral,0.72
Session_1753410568,2025-07-25 12:27:34,16,neutral,0.78
Session_1753410568,2025-07-25 12:27:34,16,neutral,0.62
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.65
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.59
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.63
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.64
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.69
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.72
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.68
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.66
Session_1753410568,2025-07-25 12:27:34,17,neutral,0.69
Session_1753410568,2025-07-25 12:27:35,17,neutral,0.63
Session_1753410568,2025-07-25 12:27:35,17,neutral,0.75
Session_1753410568,2025-07-25 12:27:35,17,neutral,0.68
Session_1753410568,2025-07-25 12:27:35,17,neutral,0.62
Session_1753410568,2025-07-25 12:27:35,17,neutral,0.73
Session_1753410568,2025-07-25 12:27:35,17,neutral,0.75
Session_1753410568,2025-07-25 12:27:35,18,neutral,0.72
Session_1753410568,2025-07-25 12:27:35,18,neutral,0.77
Session_1753410568,2025-07-25 12:27:35,18,neutral,0.79
Session_1753410568,2025-07-25 12:27:35,18,neutral,0.62
Session_1753410568,2025-07-25 12:27:35,18,neutral,0.66
Session_1753410568,2025-07-25 12:27:35,18,neutral,0.56
Session_1753410568,2025-07-25 12:27:35,18,neutral,0.54
Session_1753410568,2025-07-25 12:27:35,18,angry,0.41
Session_1753410568,2025-07-25 12:27:35,18,neutral,0.62
Session_1753410568,2025-07-25 12:27:36,18,neutral,0.48
Session_1753410568,2025-07-25 12:27:36,18,neutral,0.5
Session_1753410568,2025-07-25 12:27:36,18,neutral,0.5
Session_1753410568,2025-07-25 12:27:36,18,neutral,0.73
Session_1753410568,2025-07-25 12:27:36,18,neutral,0.52
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.61
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.56
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.54
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.59
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.6
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.53
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.65
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.6
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.58
Session_1753410568,2025-07-25 12:27:36,19,neutral,0.55
Session_1753410568,2025-07-25 12:27:37,19,neutral,0.67
Session_1753410568,2025-07-25 12:27:37,19,neutral,0.65
Session_1753410568,2025-07-25 12:27:37,19,neutral,0.67
Session_1753410568,2025-07-25 12:27:37,19,neutral,0.67
Session_1753410568,2025-07-25 12:27:37,19,neutral,0.71
Session_1753410568,2025-07-25 12:27:37,20,neutral,0.69
Session_1753410568,2025-07-25 12:27:37,20,neutral,0.65
Session_1753410568,2025-07-25 12:27:37,20,neutral,0.64
Session_1753410568,2025-07-25 12:27:37,20,neutral,0.5
Session_1753410568,2025-07-25 12:27:37,20,neutral,0.5
Session_1753410568,2025-07-25 12:27:37,20,neutral,0.5
Session_1753410568,2025-07-25 12:27:37,20,neutral,0.4
Session_1753410568,2025-07-25 12:27:37,20,angry,0.35
Session_1753410568,2025-07-25 12:27:37,20,angry,0.36
SESSION SUMMARY,,,,
Session ID,Most Common Emotion,Average Score,,
Session_1753410568,neutral,0.6,,

Session ID,Capture Timestamp,Relative Time (s),Emotion,Confidence
test_session_001,2025-09-17 10:08:00,0,none,0.0
test_session_001,2025-09-17 10:08:00,0,none,0.0
test_session_001,2025-09-17 10:08:00,0,none,0.0
test_session_001,2025-09-17 10:08:00,0,none,0.0
test_session_001,2025-09-17 10:08:00,1,angry,0.49
test_session_001,2025-09-17 10:08:01,1,angry,0.44
test_session_001,2025-09-17 10:08:01,1,sad,0.43
test_session_001,2025-09-17 10:08:01,1,sad,0.43
test_session_001,2025-09-17 10:08:01,1,angry,0.42
test_session_001,2025-09-17 10:08:01,1,angry,0.45
test_session_001,2025-09-17 10:08:01,1,angry,0.4
test_session_001,2025-09-17 10:08:01,1,angry,0.31
test_session_001,2025-09-17 10:08:01,1,neutral,0.3
test_session_001,2025-09-17 10:08:01,2,neutral,0.34
test_session_001,2025-09-17 10:08:01,2,neutral,0.34
test_session_001,2025-09-17 10:08:01,2,neutral,0.34
test_session_001,2025-09-17 10:08:02,2,neutral,0.37
test_session_001,2025-09-17 10:08:02,2,neutral,0.4
test_session_001,2025-09-17 10:08:02,2,neutral,0.43
test_session_001,2025-09-17 10:08:02,2,angry,0.45
test_session_001,2025-09-17 10:08:02,2,neutral,0.38
test_session_001,2025-09-17 10:08:02,2,neutral,0.46
test_session_001,2025-09-17 10:08:02,2,neutral,0.55
test_session_001,2025-09-17 10:08:02,3,neutral,0.46
test_session_001,2025-09-17 10:08:02,3,happy,0.88
test_session_001,2025-09-17 10:08:02,3,happy,0.88
test_session_001,2025-09-17 10:08:03,3,happy,0.88
test_session_001,2025-09-17 10:08:03,3,neutral,0.54
test_session_001,2025-09-17 10:08:03,3,happy,0.54
test_session_001,2025-09-17 10:08:03,3,neutral,0.6
test_session_001,2025-09-17 10:08:03,3,neutral,0.59
test_session_001,2025-09-17 10:08:03,3,neutral,0.5
test_session_001,2025-09-17 10:08:03,3,neutral,0.5
test_session_001,2025-09-17 10:08:03,3,neutral,0.62
test_session_001,2025-09-17 10:08:03,4,neutral,0.8
test_session_001,2025-09-17 10:08:03,4,neutral,0.8
test_session_001,2025-09-17 10:08:03,4,neutral,0.62
test_session_001,2025-09-17 10:08:04,4,neutral,0.47
test_session_001,2025-09-17 10:08:04,4,happy,0.45
test_session_001,2025-09-17 10:08:04,4,neutral,0.49
test_session_001,2025-09-17 10:08:04,4,neutral,0.41
test_session_001,2025-09-17 10:08:04,4,neutral,0.41
test_session_001,2025-09-17 10:08:04,4,sad,0.34
test_session_001,2025-09-17 10:08:04,4,sad,0.34
test_session_001,2025-09-17 10:08:04,4,none,0.0
test_session_001,2025-09-17 10:08:04,4,none,0.0
test_session_001,2025-09-17 10:08:04,5,angry,0.62
test_session_001,2025-09-17 10:08:04,5,angry,0.67
test_session_001,2025-09-17 10:08:05,5,angry,0.74
test_session_001,2025-09-17 10:08:05,5,angry,0.71
test_session_001,2025-09-17 10:08:05,5,angry,0.71
test_session_001,2025-09-17 10:08:05,5,angry,0.76
test_session_001,2025-09-17 10:08:05,5,angry,0.76
test_session_001,2025-09-17 10:08:05,5,angry,0.8
test_session_001,2025-09-17 10:08:05,5,angry,0.8
test_session_001,2025-09-17 10:08:05,5,angry,0.76
test_session_001,2025-09-17 10:08:05,6,angry,0.76
test_session_001,2025-09-17 10:08:05,6,angry,0.77
test_session_001,2025-09-17 10:08:05,6,angry,0.9
test_session_001,2025-09-17 10:08:06,6,angry,0.9
test_session_001,2025-09-17 10:08:06,6,angry,0.53
test_session_001,2025-09-17 10:08:06,6,angry,0.68
test_session_001,2025-09-17 10:08:06,6,angry,0.74
test_session_001,2025-09-17 10:08:06,6,angry,0.66
test_session_001,2025-09-17 10:08:06,6,angry,0.69
test_session_001,2025-09-17 10:08:06,6,angry,0.68
test_session_001,2025-09-17 10:08:06,6,angry,0.55
test_session_001,2025-09-17 10:08:06,7,angry,0.42
test_session_001,2025-09-17 10:08:06,7,angry,0.42
test_session_001,2025-09-17 10:08:06,7,sad,0.46
test_session_001,2025-09-17 10:08:07,7,sad,0.53
test_session_001,2025-09-17 10:08:07,7,sad,0.47
test_session_001,2025-09-17 10:08:07,7,angry,0.46
test_session_001,2025-09-17 10:08:07,7,sad,0.5
test_session_001,2025-09-17 10:08:07,7,sad,0.4
test_session_001,2025-09-17 10:08:07,7,sad,0.38
test_session_001,2025-09-17 10:08:07,7,sad,0.41
test_session_001,2025-09-17 10:08:07,7,sad,0.41
test_session_001,2025-09-17 10:08:07,8,neutral,0.76
test_session_001,2025-09-17 10:08:07,8,neutral,0.76
test_session_001,2025-09-17 10:08:07,8,neutral,0.8
test_session_001,2025-09-17 10:08:08,8,neutral,0.86
test_session_001,2025-09-17 10:08:08,8,neutral,0.63
test_session_001,2025-09-17 10:08:08,8,neutral,0.63
test_session_001,2025-09-17 10:08:08,8,neutral,0.75
test_session_001,2025-09-17 10:08:08,8,neutral,0.65
test_session_001,2025-09-17 10:08:08,8,neutral,0.51
test_session_001,2025-09-17 10:08:08,8,neutral,0.57
test_session_001,2025-09-17 10:08:08,9,neutral,0.65
test_session_001,2025-09-17 10:08:08,9,neutral,0.65
test_session_001,2025-09-17 10:08:08,9,neutral,0.75
test_session_001,2025-09-17 10:08:09,9,neutral,0.9
test_session_001,2025-09-17 10:08:09,9,neutral,0.84
test_session_001,2025-09-17 10:08:09,9,neutral,0.87
test_session_001,2025-09-17 10:08:09,9,neutral,0.75
test_session_001,2025-09-17 10:08:09,9,neutral,0.83
test_session_001,2025-09-17 10:08:09,10,neutral,0.87
test_session_001,2025-09-17 10:08:09,10,neutral,0.8
test_session_001,2025-09-17 10:08:09,10,neutral,0.8
test_session_001,2025-09-17 10:08:10,10,neutral,0.86
test_session_001,2025-09-17 10:08:10,10,neutral,0.81
test_session_001,2025-09-17 10:08:10,10,neutral,0.81
test_session_001,2025-09-17 10:08:10,10,neutral,0.93
test_session_001,2025-09-17 10:08:10,10,neutral,0.94
test_session_001,2025-09-17 10:08:10,10,neutral,0.9
test_session_001,2025-09-17 10:08:10,10,neutral,0.88
test_session_001,2025-09-17 10:08:10,10,neutral,0.9
test_session_001,2025-09-17 10:08:10,11,neutral,0.9
test_session_001,2025-09-17 10:08:10,11,neutral,0.88
test_session_001,2025-09-17 10:08:10,11,neutral,0.88
test_session_001,2025-09-17 10:08:11,11,neutral,0.88
test_session_001,2025-09-17 10:08:11,11,neutral,0.74
test_session_001,2025-09-17 10:08:11,11,neutral,0.66
test_session_001,2025-09-17 10:08:11,11,neutral,0.72
test_session_001,2025-09-17 10:08:11,11,neutral,0.65
test_session_001,2025-09-17 10:08:11,11,angry,0.32
test_session_001,2025-09-17 10:08:11,11,angry,0.32
test_session_001,2025-09-17 10:08:11,11,neutral,0.31
test_session_001,2025-09-17 10:08:11,12,neutral,0.3
test_session_001,2025-09-17 10:08:11,12,neutral,0.39
test_session_001,2025-09-17 10:08:11,12,neutral,0.39
test_session_001,2025-09-17 10:08:12,12,angry,0.41
test_session_001,2025-09-17 10:08:12,12,sad,0.48
test_session_001,2025-09-17 10:08:12,12,none,0.0
test_session_001,2025-09-17 10:08:12,12,neutral,0.37
test_session_001,2025-09-17 10:08:12,12,neutral,0.46
test_session_001,2025-09-17 10:08:12,12,happy,0.27
test_session_001,2025-09-17 10:08:12,12,happy,0.24
test_session_001,2025-09-17 10:08:12,12,angry,0.65
test_session_001,2025-09-17 10:08:12,12,angry,0.65
test_session_001,2025-09-17 10:08:12,13,angry,0.74
test_session_001,2025-09-17 10:08:12,13,angry,0.74
test_session_001,2025-09-17 10:08:12,13,angry,0.27
test_session_001,2025-09-17 10:08:12,13,angry,0.27
test_session_001,2025-09-17 10:08:13,13,neutral,0.37
test_session_001,2025-09-17 10:08:13,13,neutral,0.37
test_session_001,2025-09-17 10:08:13,13,sad,0.38
test_session_001,2025-09-17 10:08:13,13,sad,0.28
test_session_001,2025-09-17 10:08:13,13,angry,0.32
test_session_001,2025-09-17 10:08:13,13,angry,0.37
test_session_001,2025-09-17 10:08:13,13,angry,0.37
test_session_001,2025-09-17 10:08:13,13,angry,0.37
test_session_001,2025-09-17 10:08:13,14,sad,0.34
test_session_001,2025-09-17 10:08:13,14,happy,0.69
test_session_001,2025-09-17 10:08:13,14,happy,0.69
test_session_001,2025-09-17 10:08:14,14,happy,0.76
test_session_001,2025-09-17 10:08:14,14,happy,0.45
test_session_001,2025-09-17 10:08:14,14,happy,0.59
test_session_001,2025-09-17 10:08:14,14,happy,0.54
test_session_001,2025-09-17 10:08:14,14,happy,0.54
test_session_001,2025-09-17 10:08:14,14,neutral,0.54
test_session_001,2025-09-17 10:08:14,14,happy,0.99
test_session_001,2025-09-17 10:08:14,15,happy,0.99
test_session_001,2025-09-17 10:08:14,15,happy,0.97
test_session_001,2025-09-17 10:08:14,15,happy,0.99
test_session_001,2025-09-17 10:08:14,15,happy,0.99
test_session_001,2025-09-17 10:08:15,15,happy,0.99
test_session_001,2025-09-17 10:08:15,15,happy,0.99
test_session_001,2025-09-17 10:08:15,15,happy,0.99
test_session_001,2025-09-17 10:08:15,15,happy,0.99
test_session_001,2025-09-17 10:08:15,15,happy,0.98
test_session_001,2025-09-17 10:08:15,15,happy,0.97
test_session_001,2025-09-17 10:08:15,15,happy,0.93
test_session_001,2025-09-17 10:08:15,16,happy,0.98
test_session_001,2025-09-17 10:08:15,16,happy,0.98
test_session_001,2025-09-17 10:08:15,16,happy,0.97
test_session_001,2025-09-17 10:08:16,16,happy,0.98
test_session_001,2025-09-17 10:08:16,16,happy,0.98
test_session_001,2025-09-17 10:08:16,16,happy,0.97
test_session_001,2025-09-17 10:08:16,16,happy,0.96
test_session_001,2025-09-17 10:08:16,16,happy,0.96
test_session_001,2025-09-17 10:08:16,16,happy,0.89
test_session_001,2025-09-17 10:08:16,16,fear,0.42
test_session_001,2025-09-17 10:08:16,16,fear,0.42
test_session_001,2025-09-17 10:08:16,17,angry,0.42
test_session_001,2025-09-17 10:08:16,17,angry,0.43
test_session_001,2025-09-17 10:08:16,17,angry,0.48
test_session_001,2025-09-17 10:08:16,17,angry,0.58
test_session_001,2025-09-17 10:08:17,17,angry,0.74
test_session_001,2025-09-17 10:08:17,17,angry,0.6
test_session_001,2025-09-17 10:08:17,17,angry,0.58
test_session_001,2025-09-17 10:08:17,17,angry,0.57
test_session_001,2025-09-17 10:08:17,17,angry,0.57
test_session_001,2025-09-17 10:08:17,17,angry,0.55
test_session_001,2025-09-17 10:08:17,17,angry,0.67
test_session_001,2025-09-17 10:08:17,18,angry,0.43
test_session_001,2025-09-17 10:08:17,18,surprise,0.47
test_session_001,2025-09-17 10:08:17,18,angry,0.47
test_session_001,2025-09-17 10:08:17,18,angry,0.47
test_session_001,2025-09-17 10:08:18,18,angry,0.64
test_session_001,2025-09-17 10:08:18,18,angry,0.6
test_session_001,2025-09-17 10:08:18,18,angry,0.6
test_session_001,2025-09-17 10:08:18,18,angry,0.62
test_session_001,2025-09-17 10:08:18,18,angry,0.62
test_session_001,2025-09-17 10:08:18,18,angry,0.56
test_session_001,2025-09-17 10:08:18,18,angry,0.66
test_session_001,2025-09-17 10:08:18,18,angry,0.59
test_session_001,2025-09-17 10:08:18,19,angry,0.59
test_session_001,2025-09-17 10:08:18,19,angry,0.65
test_session_001,2025-09-17 10:08:18,19,surprise,0.47
test_session_001,2025-09-17 10:08:19,19,angry,0.44
test_session_001,2025-09-17 10:08:19,19,angry,0.44
test_session_001,2025-09-17 10:08:19,19,surprise,0.61
test_session_001,2025-09-17 10:08:19,19,surprise,0.53
test_session_001,2025-09-17 10:08:19,19,surprise,0.56
test_session_001,2025-09-17 10:08:19,19,surprise,0.58
test_session_001,2025-09-17 10:08:19,19,surprise,0.58
test_session_001,2025-09-17 10:08:19,20,surprise,0.56
test_session_001,2025-09-17 10:08:19,20,surprise,0.58
test_session_001,2025-09-17 10:08:19,20,surprise,0.54
test_session_001,2025-09-17 10:08:19,20,surprise,0.53
test_session_001,2025-09-17 10:08:20,20,surprise,0.55
test_session_001,2025-09-17 10:08:20,20,surprise,0.6
test_session_001,2025-09-17 10:08:20,20,surprise,0.56
test_session_001,2025-09-17 10:08:20,20,surprise,0.57
Session ID,Capture Timestamp,Relative Time (s),Emotion,Confidence
Session ID,Timestamp,Relative Time (s),Emotion,Confidence
unified_test_001,2025-09-17 10:31:44,2,neutral,0.77
unified_test_001,2025-09-17 10:31:46,4,neutral,0.82
unified_test_001,2025-09-17 10:31:48,6,sad,0.34
unified_test_001,2025-09-17 10:31:50,8,neutral,0.77
unified_test_001,2025-09-17 10:31:52,10,neutral,0.45
unified_test_001,2025-09-17 10:31:54,12,neutral,0.69
unified_test_001,2025-09-17 10:31:56,14,fear,0.42
Session ID,Capture Timestamp,Relative Time (s),Emotion,Confidence
Session ID,Timestamp,Relative Time (s),Emotion,Confidence
unified_test_001,2025-09-18 07:14:37,2,neutral,0.29
unified_test_001,2025-09-18 07:14:39,4,angry,0.33
unified_test_001,2025-09-18 07:14:41,6,neutral,0.78
unified_test_001,2025-09-18 07:14:43,8,happy,0.63
unified_test_001,2025-09-18 07:14:45,10,neutral,0.48
unified_test_001,2025-09-18 07:14:47,12,sad,0.52
unified_test_001,2025-09-18 07:14:49,14,sad,0.3
Session ID,Timestamp,Relative Time (s),Emotion,Confidence
unified_test_001,2025-09-18 07:15:56,2,neutral,0.27
unified_test_001,2025-09-18 07:15:58,4,none,0.0
unified_test_001,2025-09-18 07:16:00,6,angry,0.58
unified_test_001,2025-09-18 07:16:02,8,none,0.0
unified_test_001,2025-09-18 07:16:04,10,none,0.0
unified_test_001,2025-09-18 07:16:06,12,none,0.0
unified_test_001,2025-09-18 07:16:08,14,sad,0.39
Session ID,Timestamp,Relative Time (s),Emotion,Confidence
unified_test_001,2025-09-18 07:16:41,2,none,0.0
unified_test_001,2025-09-18 07:16:43,4,none,0.0
unified_test_001,2025-09-18 07:16:45,6,none,0.0
unified_test_001,2025-09-18 07:16:47,8,none,0.0
unified_test_001,2025-09-18 07:16:49,10,none,0.0
unified_test_001,2025-09-18 07:16:51,12,none,0.0
unified_test_001,2025-09-18 07:16:53,14,none,0.0
